Character,Words
BEN, John wants me to join him.
BEN, Have you met before?
BEN," What ""choice""?"
BEN," Oh... so now, after all this time, you've decided to stop ignoring me.  Thirty-five years I lived on this island, and all I ever heard was your name over and over.  Richard would bring me your instructions--all those slips of paper, all those lists--and I never questioned anything.  I did as I was told.  But when I dared to ask to see you myself, I was told, ""You have to wait.  You have to be patient.""  But when he asked to see you?  He gets marched straight up here as if was Moses.  So... why him?  Hmm?  What was it that was so wrong with me?  What about me?!"
BEN,  Oh.   Well...
BEN, Am I interrupting?
BEN, Alright. But there's a fairly reasonable chance that you won't believe me...
BEN, John Locke killed them.
BEN, Yes. He turned into a pillar of black smoke and killed them right before my eyes.
BEN, Yes...
BEN, Locke kicked him into the fire and he burned away.
BEN, Locke... do you know why he carried Richard into the jungle?
BEN, Why did you have to bring him to the statue in the first place?
BEN, And whats to stop what they're up against from changing his face?
BEN," Alright, I knew him. John Locke was a...a believer, he was a man of faith, he was... a much better man than I will ever be.  And I'm very sorry I murdered him."
BEN, Tea? Now there's a gentleman drink. I don't believe we met.
BEN," Ben Linus, European History."
BEN," Well, welcome."
BEN, I'll go get him.
BEN, Sayid? Come on. I know a way out of here. There's still time.
BEN, I'm fine. Thank you.
BEN," Considering that he just killed Dogen, I don't think he's going to be joining us."
BEN, Sayid killed the interpreter too.
BEN," He was standing over their dead bodies holding a bloody dagger, so yeah, I'm pretty sure."
BEN," Well, what about the beach?"
BEN, Where we buried Locke. Where they lived. At least we'll have the water at our backs and it's familiar territory. Anybody else got a better idea?
BEN," It was on this island that everything changed. That everything finally became clear. Elba... is where Napoleon faced his greatest test. Because exile wasn't the worst of his fate. What was truly devastating to him was the loss of his power. Sure, they allowed him to keep the title of Emperor... but without any power it was meaningless. He might just as well have been dead."
BEN," Alright. Remember, five and six tomorrow. Thank you."
BEN," Principal Reynolds, good morning."
BEN, What?
BEN," But we have history club today, those kids need me."
BEN, Shouldn't we be encouraging the ones with ambition?
BEN," It's Dr. Linus, actually."
BEN," What's the problem, Leslie?"
BEN, Budget cutbacks...
BEN, Principal Reynolds is an administrator. He's not a teacher. He's forgotten what the public school system is about.
BEN," No. Taking care of the kids, that's what's important."
BEN," Well, I know you've given up but I refuse to."
BEN, What do you mean I should be the principal?
BEN," I appreciate the sentiment, but who's going to listen to me?"
BEN, That thing's what killed her friends back at the statue.
BEN," Yeah, of course, and Jacob--"
BEN, What? That's not true!
BEN, Is there anything you'd like me to do?
BEN," You know, that psychic is totally unreliable. Miles actually tried to blackmail me once."
BEN," I made you one of the turkey meals, with the cranberry sauce that you like."
BEN," No, dad... it's organic. I'm trying to keep you healthy."
BEN," I have a doctorate in modern European history, and yet I'm babysitting burnouts in detention..."
BEN," And the worst of it is, as I look out at those ingrates that I'm tasked with watching, I can't help thinking that maybe I'm more a loser than any of them."
BEN, I know.
BEN," Yes, we'd have both lived happily ever after..."
BEN," Now, does that feel better?"
BEN, Alex?
BEN," Oh, I'm so sorry, I should've put a note on the door. The club meetings have to be postponed, I'm in detention all week."
BEN," Principal Reynolds needs me to cover, so..."
BEN," Alright, how about this? Tomorrow morning, 7 A.M. in the library. And you bring the coffee."
BEN," My pleasure, Alex."
BEN, See you.
BEN, Just lookin' for something useful...
BEN, God... the things people will bring on a trip...
BEN, Oceanic... I remember that plane breakin' in half like it was yesterday.
BEN, Maybe I am.
BEN, And why didn't you?
BEN, Come on...
BEN, How different would it have been? The island still got you in the end. Didn't it?
BEN," Okay, wait, you don't have to--"
BEN," What are you doing? Look, if this is about what Miles said--"
BEN, What?
BEN, Digging what?
BEN, For who?
BEN," Now, you know this. I know you do."
BEN," Very good. Now, moving on to the Charter Act of 1813. At the time of the Charter, the East India Trading Company's power extended to all of India, except for..."
BEN," It's okay, it's okay. It's just a test."
BEN," Alex, I think you're being a bit over-dramatic."
BEN, You're one of the brightest students I've ever had. I don't worry about your future at all.
BEN," Really. Now, what can I do to help? I'll write you a great letter of recommendation, I'll--"
BEN, Excuse me? Pervert?
BEN, Alex... has Principal Reynolds... done something to you?
BEN, Then what is it?
BEN," Of course, I promise."
BEN, Totally.
BEN," No. No, a promise is a promise. Well... shall we return to the high seas?"
BEN, I'm not in a big hurry.
BEN, I'm not really hungry.
BEN, Miles... do you remember once you asked me for 3.2 million dollars? Do you still want it?
BEN," I can get off this island. And when I do, I have a vast network of people and resources that will get you that money. All you have to do is cut me loose."
BEN," I can't believe you're just gonna stand by and watch this happen. Ilana's gonna murder me for killing Jacob, a man who didn't even care about being killed!"
BEN, Excuse me?
BEN, Do you have a minute?
BEN, You're pretty good with computers aren't you?
BEN, Could you...hypothetically...access someone's email account without their knowledge?
BEN, Say a faculty account. Hypothetically
BEN, Nurse Kondraki.
BEN," No, I'm just...curious about some of her correspondence."
BEN, All right. I have reason to believe that she might be engaged in an inappropriate personal relationship with principal Reynolds.
BEN," Are you going to help me or not, Leslie?"
BEN, Deal.
BEN, What are you doing here?
BEN, I'm digging my own grave.
BEN, Because you talked me into killing Jacob. You see that woman over there eating a mango? She's his bodyguard and she knows what I did. So now you've got what you wanted because she's going to kill me. 
BEN, Get me? For what?
BEN, Me?
BEN," Well it doesn't seem very likely does it, under the circumstances. How am I going to get away from..."
BEN, She'll come after me.
BEN," That's not why I'm here, I want you to read something."
BEN," Those are thirty emails that cover a three-month period. It's pretty lascivious stuff, which would be fine if it was private, but they seem to describe acts that took place on school property. Acts which, morality aside, I think the school board would frown on, not to mention your wife."
BEN," Your job. You're going to resign. For, I don't know - personal reasons, health - your call. But with your resignation you're going to recommmend the school board hire me as your replacement. And the irony of all this is that they hold you in such esteem that I'll get the job. So, do we have an understanding?"
BEN, Drop it! Put the gun down!
BEN, I want to explain.
BEN, I want to explain that I know what you're feeling. 
BEN," I watched my daughter Alex die in front of me. And it was my fault. I had a chance to save her. But I chose the island over her. All in the name of Jacob. I sacrificed everything for him. And he didn't even care. Yeah I stabbed him, I was... so angry...confused...I was terrified that I was about to lose the only thing that had ever mattered to me - my power. But the thing that really mattered was already gone. I'm sorry that I killed Jacob. I am, and I do not expect you to forgive me because...I can never forgive myself."
BEN, Just let me leave.
BEN, To Locke.
BEN, Because he's the only one that'll have me.
BEN, Hello Alex.
BEN," Wow, wonderful. "
BEN," No, it wasn't me Alex. But I always say you're a great student, obviously I wasn't the only one who noticed. "
BEN," Just dropping off the detention sign-up sheet for the week, per your request. "
BEN,  So will I see you in history club?
BEN," Oh no, we've got our old slot back. Principal Reynolds found someone to cover for detention. Isn't that right?"
BEN," Well then, see you at four."
BEN, No.
BEN, You can have mine.
BEN, Do you need a hand?
BEN," Oh, this should be interesting."
BEN," If it's any consolation, it's not exactly Locke."
BEN," Shephard is right, you know."
BEN, Richard. Going after him is a waste of time. He doesn't know anything.
BEN," I've known him since I was twelve years old, that should count for something."
BEN," No Frank, I was a kid. Richard looked just like he does today."
BEN, That's exactly what I'm saying.
BEN, Now what?
BEN, Wait... for what?
BEN," You'll forgive my skepticism, but... the last thing Richard said before he went stomping off into the jungle was that we were all in Hell and he had no idea what we were supposed to do next! In fact, I would bet money we never see him again!"
BEN," Sun? Sun, can you hear me? "
BEN, What happened? You alright?
BEN," I'm sorry, what?"
BEN, Slow down. Tell me what happened in English. Who did this to you?
BEN," What? Oh, for the fourth time, I was gathering mangoes and she was already unconscious when I found her. Why won't you believe me?"
BEN, What?
BEN, Hydra island.
BEN, Now what?
BEN," Kinda makes you think, doesn't it?"
BEN," Ilana. There she was - handpicked by Jacob, trained to come and protect you candidates, no sooner does she tell you who you are, then she blows up. The Island was done with her. Makes me wonder what's gonna happen when it's done with us."
BEN," Yes, I think so."
BEN, Are you trying to get us killed?
BEN, I am.
BEN, Hello there. You wating for someone in particular?
BEN," Well, I noticed you've been parked here a while watching the kids, and well, it is a school. Do you have a child who goes here?"
BEN, What's your son's name?
BEN," Well, as a teacher here I can vouch for it completely. It's a wonderful school. "
BEN, Have a good day.
BEN," Call 911, do it now! Mr. Locke? Oh, my God. Don't, don't move. We're gonna get you to the hospital. Mr. Locke? Mr. Locke? Can you hear me?"
BEN, That's because he's a paraplegic.
BEN," Yes, he's a substitute teacher at my school. His name is Locke... Mr. Locke. I don't know his first name, but he uses a wheelchair. Where is it?"
BEN," I saw the man that did this... the, the hit-and-run driver. He, he was at our school--"
BEN," I have no idea. Like I said, I barely know him."
BEN, What did you say?
BEN," Well, you're still gonna marry her 'cause you're gonna be okay, Mr. Locke."
BEN, Hey! Don't you dare!  It's him! The guy who hit Mr. Locke. Someone call the police right now!
BEN, I saw what you did. I'm making a citizen's arrest. 
BEN, Don't you--
BEN, I will not let you hurt Mr. Locke again!
BEN, Who are you?
BEN," I lived in these houses a long time, Miles. I think I can remember how to get there. "
BEN," Guess it's a good thing, you're following me."
BEN, More than enough to destroy the plane ten times over and keep it from ever leaving this island.
BEN," It's C-4, Richard. I put some thought into hiding it. "
BEN, Don't be ridiculous... It's in my secret room behind the bookcase.
BEN, What's wrong?
BEN," Do you have something you wanna share with us, Miles?"
BEN, What is it?
BEN,"  Thank you, Richard."
BEN, It's where I was told I could summon the monster. That's before I realized that it was the one summoning me.
BEN," Okay. Richard, it's your idea. Are we looking to cripple the plane or blow it to hell?"
BEN, Then we'd better take it all.
BEN, Who the hell are you?
BEN, What are you doing here?
BEN," She's not going anywhere. If you don't answer me, I swear--"
BEN, None of your damned business.
BEN," How did you get back here, Charles?"
BEN, That's a lie. You’ve never even seen Jacob.
BEN, What purpose?
BEN," It's Doctor Linus, actually."
BEN, I guess I got into a fight.
BEN," I saw the man that ran you down, Mr. Locke. He was back. I approached him, and he just attacked me. And then the strangest thing happened. While he was beating me, I think--I think I saw something.  What are you doing?"
BEN, You may not want to do that. 
BEN, The man told me that he wasn't trying to hurt you. He told me that he was trying to get you to let go. 
BEN," And for some reason, I believed him."
BEN," Do you have any idea what he was talking about, Mr. Locke? Does that mean something to you?"
BEN, I'm not interested in hiding. He's gonna find me sooner or later anyway. I'd rather have it over with.
BEN," Miles, wait.  Give me your walkie-talkies."
BEN, Because I asked.  Thank you.  In case I need you...
BEN, Then I guess this is goodbye.
BEN,  Care to join me outside while I wait for the inevitable?
BEN," Well, you found me."
BEN, Can I get you a glass of lemonade?
BEN, And...why would I do that?
BEN, All right.
BEN, I believe it's Charles Widmore's.
BEN, He's hiding in my closet.
BEN," Hello, Alex."
BEN, I found myself confronting someone that had a bit of a temper. 
BEN, Guess they had me confused with somebody else.
BEN," Oh, no, I'm not going to be any trouble to you."
BEN, Excellent point.
BEN, Benjamin Linus.
BEN," Oh, that's really not necessary--"
BEN," If you don't mind my asking, where is her father?"
BEN, Oh.
BEN, Excuse me?
BEN, I'm fine. I'm sure it's the onions.
BEN, After you... Charles and his lady friend are in here... She's armed. But I'm guessing that's not a problem for you.
BEN, I want to see this.
BEN," Sorry, Charles."
BEN, He doesn't get to save his daughter.
BEN, Good... Did you say there were some other people to kill?
BEN," Hey, can I ask you something?"
BEN," If you can turn yourself into smoke whenever you want, why do you bother walking?"
BEN, Are you thirsty?
BEN, What's the matter?
BEN, Looks like someone helped him out. 
BEN, What did Widmore say to you?
BEN, Then...why are you happy that he's still alive?
BEN," As long as you’re watching, why don't you join us?"
BEN, Ahh! Ohh! Aah.
BEN, You're not gonna go after him?
BEN," When you said you were gonna destroy the island, I thought you were speaking figuratively."
BEN, What was what?
BEN," Miles, where are you?"
BEN," Miles, listen to me. Whatever you do, don't blow up that plane."
BEN," Hugo, get out the way!"
BEN, Ohh!
BEN, I know how we can get there! Locke has a boat.
BEN,  Lapidus?
BEN," Frank, how's it going over there? What's your timetable?"
BEN, Sounds like they're making progress.
BEN, James!
BEN," If the Island's going down, I'm going down with it."
BEN, I do.  Is that okay?
BEN," He did it, the light's back on."
BEN, Hello John.
BEN," I believe most of them are, yes."
BEN," I'm very sorry for what I did to you John. I was selfish, jealous. I wanted everything you had."
BEN," You were special, John... and I wasn't."
BEN," Thank you, John...that does help. It matters more than I can say."
BEN, I have some things I still need to work out. I think I'll stay here a while.
BEN," You know, I don't think you need to be in that chair anymore."
BEN, I think Desmond's gonna be okay.
BEN," He did his job, Hugo."
BEN, I think you do what you do best. Take care of people. You can start by helping Desmond get home.
BEN, That's how Jacob ran things... Maybe there's another way. A better way.
BEN, I'm sorry?
BEN, I'd be honored.
BEN," Hello, Hugo!"
BEN, I don't think I'm coming in.
BEN," And you were a great number one, Hugo."
