Character,Words
HURLEY, Then how are you sweeping the perimeter? Quit lying dude. Desmond saw you fighting with Nikki this morning. 
HURLEY, Did you kill them? 
HURLEY, Why didn't you tell us this before? 
HURLEY, What? 
HURLEY," Nikki and Paulo. I guess we didn't really know you very well. And it appears, you killed each other for diamonds. But I know there are good parts to you too. You were always nice to me. And you're a member of the camp. And... I really loved Exposé. OK then, goodbye—"
HURLEY," Er, you OK? "
HURLEY," Hey, hey, what happened? "
HURLEY, Don't look at me and pretend we're not talking. I'm not supposed to be here.
HURLEY," Dude, you need to know that... there's been some chatter. After Paulo and Nikki and everything. Well, tomorrow there's gonna to be a vote."
HURLEY, To decide whether or not to banish you.
HURLEY," Well, there's debate about that, but the consensus was half a mile down the beach. "
HURLEY," I'm only saying this because there may be a way to fix it. To, like, make amends."
HURLEY," Might wanna ask yourself, about all the good stuff that comes from being a part of this... society. I mean you can't even feed yourself. You use our latrine, drink the water that Steve brings every morning to the trough—"
HURLEY, What?
HURLEY, Yeah?
HURLEY," You're making a big mistake, dude."
HURLEY, Do what?
HURLEY," Dude you stink. What is that, fish?"
HURLEY," Did you try to gut one yourself? How have you not learned that by now? I mean we've been here like, three months."
HURLEY, Do what?
HURLEY, Apologize for calling me all those names.
HURLEY, Really?
HURLEY," Claire's, like, really influential. If she votes for you to stay, you're home free dude. "
HURLEY," Nah, but you never did anything good for her either. And have you ever even asked how Aaron is?"
HURLEY," You see, that's what I'm talking about. You're sarcastic, people don't like that."
HURLEY," Moms love it when you show an interest in their babies. You should go over there, say something nice. Call her Claire. And give her this  I know you can do it, dude. "
HURLEY," But, wasn't it nice, being nice."
HURLEY," Wasn't a con, dude. If you're gonna be our temporary leader, you need to do some damage control."
HURLEY," Jack's gone. Locke's gone. Kate and Sayid. You're all we got. And Paulo and Nikki dying, we all looked to you. Then again, you totally tried to steal the diamonds, but we wanted to look to you. Look around, you made everyone happy. Just for today, they can eat boar, laugh and forget that they're totally screwed. And you did that for 'em, dude. You."
HURLEY," Yeah well, I don't think Jack wanted it either. Sucks for you, dude."
HURLEY," It's oatmeal dude, it's supposed to be soggy. "
HURLEY, Hey.
HURLEY," So. You're, like, one of them, huh?"
HURLEY, I don't remember you from the dock. Where you put bags on our heads. After you shocked us. 
HURLEY, So I hear you're a doctor. 
HURLEY, Uh-huh. 
HURLEY," The last one of you guys that came over here. Ethan. He kidnapped Claire, and... Charlie got upset. We buried him over there. "
HURLEY, What?
HURLEY," The census, I interviewed everyone. One of them isn't in the manifest — he wasn't on the plane. "
HURLEY," Dude, if we're going by a pure footrace, Supes would get dusted by The Flash."
HURLEY," Er, for charity. And Flash would totally win 'cause he can, like, vibrate through walls and stuff."
HURLEY," Well, no smashing allowed."
HURLEY, Charlie!
HURLEY," Oh my god, oh my god, oh my god."
HURLEY," Hey, here it is."
HURLEY, D'you eat those mushrooms Jack warned us about?
HURLEY," This is future crap, isn't it?"
HURLEY, Why?
HURLEY," Nah, uh uh, just, keeping Desmond here company. 'Cause, we're friends."
HURLEY," Suspicious of what? Oh, this is like when you knew Claire was drowning, isn't it? That's why you got the first-aid kit, someone's gonna get hurt. Is it me?"
HURLEY," Look, dude. You want me to take you to the wire, I want an explanation."
HURLEY, What'd you see?
HURLEY, So what are the other pieces?
HURLEY, So what? Isn't that the point? Preventing something bad?
HURLEY," So you're not trying to stop something from happening, you actually want it to happen."
HURLEY," Dude, you're gonna have to tell me again. What do we need Jin for?"
HURLEY," On the beach, when I find the cable."
HURLEY,  Here it is!
HURLEY, In one of your puzzle flashes.
HURLEY," So, if he doesn't come, then neither does the someone you won't tell me anything about."
HURLEY, Watch the master.
HURLEY," Yeah, you know, like sleeping under the stars, fire on the beach. Marshmallows. "
HURLEY,  Everybody likes marshmallows.
HURLEY, Where are you going?
HURLEY, This is it.
HURLEY, 'Cause that's exactly where I followed the wire into the jungle.
HURLEY," Way to go, dude!"
HURLEY, Here it is!
HURLEY," Just one thing, last time I followed this wire into the jungle, I almost got kebabed by one of Rousseau's spiky death-trap things. "
HURLEY," Dude, I love the part about the bird. It was a bird right?"
HURLEY," Me? OK, erm, have you heard the one about the Chupacabra.."
HURLEY," Yeah, like a bear with spines... but Mexican..."
HURLEY, What's that?
HURLEY," Uh, is that how a helicopter's supposed to sound?"
HURLEY, We gotta go out there.
HURLEY," Well, yeah."
HURLEY," Well, we gotta do something."
HURLEY," Nah, dude, it's not a food drop, you saw the beacon thing, someone like ejected."
HURLEY," Well, maybe they jumped. All that matters is that they're here."
HURLEY,  'Cause he said someone was coming.
HURLEY," Dude, seriously, I'm gonna have a coronary. "
HURLEY," What are you doing? Ow. Ah, ahh!!!"
HURLEY, Did that come down with the flashing red light thingy?
HURLEY,"  No, dude. That's a satellite phone. "
HURLEY," Crap, it's dead."
HURLEY, Is that you? And who is she?
HURLEY," Thanks for the heads up about bringing an umbrella, dude."
HURLEY," She's a chick Desmond used to date. And now he thinks she fell from the sky. So we're gonna go save her life, and she's gonna get us rescued... Dude, even if I spoke Korean, it wouldn't make any sense."
HURLEY," I'm moving as fast as I can. In case you haven't noticed dude, I'm not exactly the Flash."
HURLEY, You got something against the fastest man alive?
HURLEY," Dude, if we're going by a pure footrace, Supes would get dusted by the Flash."
HURLEY," Uh, for charity. And Flash would totally win 'cause he can, like, vibrate through walls and stuff."
HURLEY," Well, no smashing allowed."
HURLEY, Dude.
HURLEY," How about we split up? Me and Charlie go that way, you and Jin go round, and we'll meet up at that ridge over there."
HURLEY," Hey! Hey, can you hear me?!"
HURLEY," Dude, she's not moving."
HURLEY, She's alive!
HURLEY," She seems to know you, dude, she just said your name."
HURLEY, She's trying to talk. We should get her some water.
HURLEY," It's Spanish, dude."
HURLEY, She says she's dying.
HURLEY," What if this is a rescue? What if she came for us? Wha... I mean, is she gonna be OK? We can't let her..."
HURLEY, Oops.
HURLEY, What's she saying?
HURLEY," Hey, guys, chill."
HURLEY, I thought Locke killed that guy with the electro-fence thingy. 
HURLEY," Just a book, fancy radio phone thingy."
HURLEY, Like I'd tell you.
HURLEY,  Mom?
HURLEY," Take it easy, you just had a giant branch..."
HURLEY, I dunno. You're on an Island. Are you here to rescue us? Are there more of you? Can you make your phone work? 
HURLEY, Hugo Reyes. I crashed here on Oceanic Flight 815. A bunch of us survived. Is that why you're here? Were you looking for us?
HURLEY, Yeah!
HURLEY," Yeah, I know. It wasn't easy, but we found food, and a hatch..."
HURLEY, What?!
HURLEY, What the hell are you doing?
HURLEY," Yeah well, so were we."
HURLEY," Yeah, I mean shouldn't he check out her wound?"
HURLEY, Hey dude.
HURLEY, Can you keep a secret?
HURLEY, So is that like a radio?
HURLEY," You can still make it work, right?"
HURLEY, And what about the other part? The part about they found the plane and we were all dead. 
HURLEY," Uh, the luggage."
HURLEY," Dude, you know what I'm saying?  It can't be worse than haggis."
HURLEY, I dunno. Stuff. Probably secret stuff.
HURLEY, We kept the parachute lady secret.
HURLEY," Hey!!! Look, there!!! Look!!"
HURLEY, So what are we going to do?
HURLEY, Whoa!
HURLEY," Dudes, wait! I heard. I heard what you're doing. I wanna come with. Everyone — they're all going to the radio tower ... and I'm sick of trekking and, you know, explosions. I think I can help you guys out. I'm a really good paddler."
HURLEY, Why not?
HURLEY," That's uncool, man."
HURLEY," Dude, it's fine. I don't even wanna go on your stupid boat."
HURLEY," Yeah, whatever, love you too."
HURLEY," Ready, Claire? Need a hand with the little guy?"
HURLEY, Charlie's gonna be fine.
HURLEY," Hey! Hey guys, wait up!"
HURLEY, I'm coming with you guys.
HURLEY," Come on, I can help. They're my friends, too, man. Look, Charlie wouldn't let me go with him, Jack's too busy leading to even talk to me. I just wanna help, please?"
HURLEY, Woo!
HURLEY," Dude, it was over, he surrendered."
HURLEY," Attention, Others. Come in, Others. If you're listening in, I want you to know that we got you bastards. And, unless the rest of you wanna be blown up, you best stay away from our beach..."
HURLEY, Jack?
HURLEY, Dude. I'm back at the beach.
HURLEY," Yeah, I went back to help Juliet and Sawyer. I, I saved them."
HURLEY," Everyone's fine. Me, Sawyer, Juliet, Sayid, Jin, Bernard. We're all—"
HURLEY," Yeah, dude, I told you, I saved 'em all."
HURLEY," Yeah, I got ya, we'll stay put until you, like, phone home."
HURLEY," Not yet, but they're probably paddling home as we speak. Don't worry, I'm sure he's fine."
HURLEY," Stop! Don't you know who I am? Stop, wait, don't you know who I am? I'm one of the Oceanic six! I'm one of the Oceanic six!!!"
HURLEY, I wasn't running away from anyone. 
HURLEY, I'm not a celebrity.
HURLEY, Sure.
HURLEY, Really?
HURLEY," Sorry, never met her."
HURLEY, No thanks.
HURLEY, Help! Help! Help! Help! Help me! Help!
HURLEY, You can?  Oh thank you. Thank you. Thank you.
HURLEY," Jack? You there dude? Beach to Jack, come in Jack. Beach to Jack—"
HURLEY, Hey. Did you guys make it to that radio tower thingy yet?
HURLEY, Seriously? It worked?
HURLEY, Hahaha! Dude that's great! Woohoo!
HURLEY, Did I ever tell you I won the lottery? I had like a hundred and fifty million dollars. Worst thing that ever happened to me. 
HURLEY, Now it'll all be gone. Cause they all think I'm dead. We get rescued and I go back. I'm gonna be free. (Pauses) I wanna do a cannonball. I've been walking up and down this beach everyday and looking out at this water. And I wanna do a cannonball. 
HURLEY, Hey where's Charlie?
HURLEY," Desmond, where's Charlie?"
HURLEY,  Where's Charlie?!
HURLEY, We better get going.
HURLEY," You don't wait with warnings dude, you warn."
HURLEY, You almost got me that time. How about best out of seven?
HURLEY, OK. 
HURLEY, What kind of upgrade?
HURLEY, I don't wanna see the ocean. 
HURLEY," Actually, thanks, I'm... I'm fine right here. "
HURLEY, What do you mean?
HURLEY, Who'd you say you were again? I'd like to see a business card.
HURLEY," Then we're done, dude."
HURLEY,  What?
HURLEY," Nurse. Nurse! Get out of here! You better get out of here! Help me. Help me, he's after me. No no no. That guy's after me. Help me."
HURLEY," Yeah, dude, I'm fine."
HURLEY, Talk about what?
HURLEY, We'll probably get to Jack faster if we don't talk. 
HURLEY, I can keep up.
HURLEY, Guys. Guys! Guys! Guys!!! Guys!
HURLEY, Uh oh.
HURLEY, Hello?
HURLEY, Help! Help! Help!!!
HURLEY, There's nothing here. There's nothing here. There's nothing here. There's nothing here.
HURLEY," I just... fell behind, I guess."
HURLEY, I got scared.
HURLEY, Jack should never have called those people.
HURLEY," It's gonna be hard, to talk them into thinking they're not coming here to rescue us."
HURLEY," Sorry, I was just er... I got lost."
HURLEY, I'll tell her.
HURLEY, He's dead. Charlie's dead.
HURLEY," What you talking about, dude?"
HURLEY, What guy?
HURLEY," No need to freak out? I'm trying to buy some jerky and a slushy, and suddenly you're standing over there by the Ho Hos. You're dead, what do you expect me to do?"
HURLEY," I may be in a mental hospital, but I know you're dead, and I'm not having an imaginary conversation with you. "
HURLEY," OK, prove it."
HURLEY," Alright, OK."
HURLEY, Did you know you were going to die when you swam out there?
HURLEY,  Then why didn't you tell me?
HURLEY," I'm not listening to this. No, 'cause you're not here."
HURLEY," I'm gonna close my eyes and count to five, and when I open them, you'll be gone."
HURLEY, One!
HURLEY, Two!
HURLEY, Three!
HURLEY, Four!
HURLEY, Five!
HURLEY, He was trying to help us.
HURLEY," He's not crazy. What about Charlie? Charlie went down to that place so we could all be rescued. And whatever he did down there, it worked. But then something must have happened. He must have heard something before he...  I don't know why, but he changed his mind."
HURLEY, Because the last thing he did was to warn us that the people on that boat are not who they said they were. So I'm not listening to you. I'm listening to my friend. I'm listening to Charlie.
HURLEY, Jack.
HURLEY," You're on. So, consult, huh? Does that mean you're back doing surgical stuff?"
HURLEY, Reporters leaving you alone?
HURLEY," You'd look weird with a beard, dude. That's H-O. So, what are you really doing here, Jack?"
HURLEY," Checking to see if I was nuts, if I was gonna tell."
HURLEY, You're up.
HURLEY, I'm sorry. I'm sorry I went with Locke. I should have stayed with you.
HURLEY," I don't think we did the right thing, Jack. I think it wants us to come back."
HURLEY, And it's going to do everything it can—
HURLEY," Never say never, dude."
HURLEY, Dude. What's wrong with you? You're gonna get struck by lightning.
HURLEY," It's a friggin' monsoon, we gotta..."
HURLEY, I thought the cabin was back that way.
HURLEY," I, er, thought you were talking about the airplane cabin."
HURLEY, Why do you wanna know?
HURLEY," Forty-eight of us survived the crash, that's not counting the tail-section. They're pretty much all dead now..."
HURLEY, Maybe we should go see who launched that flare.
HURLEY,  Maybe we got turned around. It could be anywhere.
HURLEY," If all they want is her, maybe we should just let her go? I mean, I thought we were just gonna go hide. Why do we need to take prisoners? "
HURLEY,  How's she going to be valuable?
HURLEY," Nuh uh, no, that's not what I signed up for."
HURLEY," Look, I'm just saying that if we let her go, they'll look at is as a sign of good faith."
HURLEY, I'm just trying to come up with some kind of compromise—
HURLEY,  They left me.
HURLEY," Locke's gone off the reservation, man. I mean, he took this one chick hostage, he said Walt was the one who told him to kill the other chick, and, and he—"
HURLEY," Dude, don't ask. I was, like, just trying to argue with him, so he would just like, you know, chill, but—"
HURLEY, Who are you?
HURLEY," Oh, awesome. The ship sent us another Sawyer."
HURLEY," Look, I guess they were too busy tying me up to tell me. I don't know."
HURLEY," Yeah, they were freaked. Locke said the people on the ship were here to rescue Charlotte and then kill us.  So... are you?"
HURLEY," Um, Locke said they were gonna go by Ben's house before they took off."
HURLEY,"  For all I know, they could have locked Ben up in a closet too."
HURLEY," Sorry, dude."
HURLEY, He's talking to that angry Chinese guy.
HURLEY, Yeah... I saw you snap that guy's neck with that break dancing thing you do with your legs. I think I'll hang back here.
HURLEY, Yeah. 
HURLEY, Cool. That dude creeps me out.
HURLEY," No, we moved him to the boathouse that... You just totally Scooby-Dood me, didn't you."
HURLEY," You're not going to let him go, are you?"
HURLEY, Just don't tell Locke it was me.
HURLEY, So... what do you wanna watch? Xanadu or Satan's Doom? 
HURLEY, Sorry. 
HURLEY, Hey Kate. 
HURLEY, I don't know. Guess I'm just ... lucky.
HURLEY, Are you kidding? Is anyone else coming?
HURLEY, Good. So... where is she?
HURLEY, She's awesome.
HURLEY," I don't know, I... kinda have two left hands."
HURLEY, Wow... she looks just like Jin.
HURLEY," So... I guess we should, like, go see him."
HURLEY," Um, we kind of, like, knew that forever ago."
HURLEY, Yeah. He won't even tell us who his spy on the boat is.
HURLEY, What?
HURLEY, We're all gonna die.
HURLEY," This is exactly what he wants—to fight amongst ourselves. You're making a big mistake, dude."
HURLEY, Can't believe you're just giving him Australia. Australia's the key to the whole game.
HURLEY, Who is it?
HURLEY, What's going on?
HURLEY, How's Sawyer gonna get back in?
HURLEY, Was that Claire's house?! Claire was there!
HURLEY, You mean towards the guys with guns?
HURLEY, Did you just call that thing?!
HURLEY, Wait. Leave me out of this.
HURLEY, Stop! Put the guns down. I'll go with Locke.
HURLEY," It's okay, Sawyer.  Please, put your gun down."
HURLEY,  You too.
HURLEY, You guys go back to the beach. I'll catch up sooner or later.
HURLEY,  Hey Jack.
HURLEY," 'Cause we're dead... all of us. All the Oceanic Six, we're all dead. We never got off that island."
HURLEY, What'd you do today?
HURLEY, I thought you didn't want anything to do with Aaron.
HURLEY, Living with Kate... taking care of Aaron... it all seems so perfect... just like heaven.
HURLEY," I was happy too, Jack... for a while, anyway. Then I saw Charlie.  He likes to sit with me on the bench out on the front lawn. It's pretty cool, actually."
HURLEY," Well, yesterday, he told me you were gonna be coming by. He wanted me to give you a message."
HURLEY," He made me write it down so I wouldn't mess it up.  ""You're not supposed to raise him, Jack.""  Does that make any sense?"
HURLEY, Do you think he means Aaron?
HURLEY," Hey, Jack? Charlie said someone's gonna be visiting you too. Soon."
HURLEY, Who builds a cabin in the middle of the jungle anyway?
HURLEY, So? How about answering it?
HURLEY, And why are we even going there?
HURLEY, We've been walking all day. Are we gonna get there soon?
HURLEY, I'm not even in front.  
HURLEY," Oh, this is just awesome."
HURLEY, What? Here in the dark with the monster and... him?
HURLEY," Dude, what's gonna happen when those freighter guys come back?"
HURLEY,  Mallomars.
HURLEY, Hmm? Huh? What?
HURLEY," I thought we didn't know where we're going, dude."
HURLEY, Hmm.
HURLEY, Can I ask you somethin'?
HURLEY," Why am I here, man?"
HURLEY," Well, I have a theory as to why we're the only ones who can see it."
HURLEY," I think we can see it 'cause we're the craziest. So how'd you figure out where it was, dude?"
HURLEY, Pit stop? Where?
HURLEY, Whoa. What happened to 'em?
HURLEY, What's he doing down there?  
HURLEY," So... This is where you shot Locke and left him for dead, huh?"
HURLEY," Is that why you killed all these people, too?"
HURLEY," Well, if the Others didn't wipe out the DHARMA Initiative—"
HURLEY, Then whose was it?
HURLEY, But I thought you were their leader.
HURLEY, Did you find what you were looking for?
HURLEY," Here you go. Drink up, dude. Digging through dead bodies takes it out of you."
HURLEY," Uh, what?"
HURLEY," Oh, I get it. Now you got your magic map, you don't—you don't need me anymore."
HURLEY, And you think walking through the jungle at night by myself is gonna be any safer?
HURLEY, I think I'll stick with you guys. This way?
HURLEY, Guys? Cabin.
HURLEY," Yeah, I'm cool with you going in alone too."
HURLEY," Was that directed at me, Dude?"
HURLEY," I don't want it back, any of it. That money was bad luck."
HURLEY, So when is someone gonna tell me where we're going?
HURLEY, And what's that?
HURLEY, And why are we going to a greenhouse exactly?
HURLEY, Right. And how are we gonna do that?
HURLEY," Well, if you could move the island whenever you wanted, why didn't you just move it before the psychos with guns got here?"
HURLEY, Awesome.
HURLEY," What are you doing, Dude?"
HURLEY, Mom? Dad?
HURLEY, Mr. Tranh? Lady Tranh?
HURLEY, Hello?
HURLEY, Why am I doing this? Why am I doing this? Why am I doing this?
HURLEY, I don't know. I thought there might be a prowler or something.
HURLEY, No way.
HURLEY," Hey, Kate."
HURLEY," Hey, little buddy."
HURLEY," Wow, you guys are here."
HURLEY," Yeah, my mom... really doesn't get it, Dude."
HURLEY, I told you I don't want anything.
HURLEY, Not with the money. I don't want anything from the money.
HURLEY, You fixed it.
HURLEY, Is this some kind of joke?
HURLEY," 4, 8, 15, 16, 23, 42. Did you do this?"
HURLEY, Those are the numbers! Right there! The numbers I won the lottery with!
HURLEY," No. No, not a coincidence. I don't want this. I don't want any of it!"
HURLEY," Okay, let's say this greenhouse place does what you say, and, yeah, I get it. It's really dangerous and unpredictable. But suppose somehow it works, and we move the island. Doesn't that mean the dudes with guns move, too?"
HURLEY," Well, isn't that, you know, a problem?"
HURLEY," Well, what about me? I still wanna get off it!"
HURLEY, Whoa. Wait. What?
HURLEY, Sawyer!
HURLEY," Dude, you came back. How'd you know where I was?"
HURLEY,"  Yeah. Yeah, man. You, too."
HURLEY," Uh, dude, probably not the best idea right now. Those Rambo guys are taking Ben to that helicopter. He surrendered himself to 'em about an hour ago."
HURLEY, Yeah.
HURLEY, I'm sorry. Do I know you?
HURLEY, I won't do anything crazy.
HURLEY," Hey, Walt."
HURLEY," You're getting big, Dude."
HURLEY, I'm sorry.
HURLEY,  We're lying... because it's the only way to protect everyone that didn't come back.
HURLEY," Like your dad, yeah."
HURLEY, I don't know. Leader stuff?
HURLEY, Came from a box Ben dug up out of the ground. They're good.
HURLEY, Thanks for coming back for me.
HURLEY, Claire and the baby okay?
HURLEY," Sayid! Kate!  Good to see you, Dude."
HURLEY," After we drop everyone off at the boat, we can come back and look for Claire, right?"
HURLEY, Sayid?
HURLEY," I think visiting hours are over, Dude."
HURLEY, Come with you where?
HURLEY," And why would I go anywhere with you? I haven't seen you in, like, forever."
HURLEY, What circumstances?
HURLEY, What?
HURLEY, What happened?
HURLEY," What do you mean, they ""said"" it was suicide? And why are you calling him ""Bentham""? His name is—"
HURLEY," Dude, I've been having regular conversations with dead people. The last thing I need now is paranoia."
HURLEY," We're not going back, are we?"
HURLEY, Okay then. Hold on a sec. 
HURLEY," Checkmate, Mr. Eko."
HURLEY, Hey! There it is! The boat! I see it! Behind us!
HURLEY, It's gone.
HURLEY, Jack!
HURLEY, I got him.
HURLEY," Is he breathing? Oh, my God. Is he breathing?"
HURLEY, Yeah.
HURLEY," You're all right, man. You're okay."
HURLEY, Desmond.
HURLEY, Is he okay?
HURLEY, I can't believe he did it.
HURLEY, Locke. He moved the island.
HURLEY," Oh, really? 'Cause... one minute it was there, and the next it was gone, so... unless we, like, overlooked it, dude, that's exactly what he did. But... if you've got another explanation, man, I'd love to hear it."
HURLEY, Hi.
HURLEY, What's this place called?
HURLEY," Membata. Why are we doing this, Dude? Sailing 3,000 miles to another island?"
HURLEY,"  Here she comes, right now."
HURLEY,  Awesome.
HURLEY, You want a fry?
HURLEY," You know, maybe if you ate more comfort food you wouldn't have to go around shooting people."
HURLEY, So that dude you popped outside Santa Rosa—who was he?
HURLEY, Do you think he was gonna kill me?
HURLEY, You mean Locke.
HURLEY, I need a cool code name.
HURLEY, So when'd you become so paranoid?
HURLEY," Oh, yeah? Paranoid like what? What kind of things?"
HURLEY, Wait. He's on our side now?
HURLEY, Sayid! Whoa. You okay?
HURLEY," Dude. Dude. Oh, man. I thought it was supposed to be a safe house. I never should've left the Island."
HURLEY," Dude, they'll find out."
HURLEY," I don't think we should lie, dude."
HURLEY, How does lying protect them?
HURLEY,"  Look, he's your dad, right? Can't you just, like... call him off?"
HURLEY," But he'll never find them. I mean, the Island disappeared. We all saw it. It's gone. Bloop!"
HURLEY," Not if someone backs me up. Sayid, come on. They'll think I'm nuts if I tell the truth. But what if we all do? And if we can stick together, we can make 'em believe us. I don't want to spend the rest of my life lying. Do you?"
HURLEY," You know what, dude? I'm gonna remember this. And someday, you're gonna need my help, and I'm telling you right now... you're not gettin' it."
HURLEY," Wake up, Sayid! Sayid! Sayid, wake up! Sayid!"
HURLEY," No, no, no, no, no! What do I do?!"
HURLEY, What am I supposed to do?!
HURLEY," Okay, okay, okay. Just stay calm."
HURLEY, Ana Lucia?
HURLEY, I just... I—I thought—
HURLEY,"  Actually, it's ketchup. We went to a—a drive-thru, and, uh..."
HURLEY, I do?
HURLEY,  Yeah.
HURLEY," Thanks, Ana Lucia."
HURLEY, Well... you heard her.
HURLEY," Dude, wake up! Come on. I can't do this on my own!"
HURLEY, I promise I'll pay you back.
HURLEY, Wait right here.
HURLEY, I like Shih Tzus.
HURLEY, Yeah.
HURLEY, Yeah.
HURLEY, No.
HURLEY, I just have one of those faces.
HURLEY, I don't believe in lying.
HURLEY, No. I must look like him.
HURLEY, Sorry. Wrong dude. Keep the change.
HURLEY," Okay. Okay, we're outta here."
HURLEY," Hey, Dad. How's it going?"
HURLEY, You seen the news?
HURLEY," Uh, yeah. Kinda. Is Mom here?"
HURLEY, Is he... breathing?
HURLEY, He got shot by a dart.
HURLEY," No, we were at the safe house."
HURLEY," Sayid took me there to protect me. Then these two guys jumped down, they shot him with darts, and now he's—he's in a coma or something."
HURLEY, Sayid pulled me out. I'm in danger. We both are.
HURLEY,  I'm not sure exactly.
HURLEY," Dad, please! Just don't tell 'em I'm here!"
HURLEY, No. Sayid did.
HURLEY, He saved me.
HURLEY," No, no, no. We can't go public. They're after us."
HURLEY, I don't know. Sayid knows. He can explain.
HURLEY," Did you not hear me? People are trying to kill us. We go to a hospital, they'll find us! Like—like The Godfather. It's the last place you go. Everyone knows it. Wh—they—they smother you with pillows and make it look like an accident. Sayid, please wake up!"
HURLEY, I think I know what to do.
HURLEY," Dude, they're on a stakeout?"
HURLEY, Do you think I am?
HURLEY," I'm not crazy, and I have a really good reason why I'm lying to you."
HURLEY," He's not dead, Ma."
HURLEY, He's not?!
HURLEY," He is breathing... kind of. Dad, we gotta go now."
HURLEY," Mom, please!"
HURLEY," Yeah, Mom. I know. Look, everything's gonna make sense. I promise."
HURLEY, He is my friend... but he's also got this double life where he does crazy Ninja moves and spy stuff. But he's a good guy.
HURLEY, Mom—
HURLEY, I don't know.
HURLEY," We lied, Ma!"
HURLEY,"  All of us—the Oceanic Six, we lied about what happened after the crash."
HURLEY," Okay. See, we did crash, but it was on this crazy island. And we waited for rescue, and there wasn't any rescue. And there was a smoke monster, and then there were other people on the island. We called them the Others, and they started attacking us. And we found some hatches, and there was a button you had to push every 108 minutes or... well, I was never really clear on that. But... the Others didn't have anything to do with the hatches. That was the DHARMA Initiative. The Others killed them, and now they're trying to kill us. And then we teamed up with the Others because some worse people were coming on a freighter. Desmond's girlfriend's father sent them to kill us. So we stole their helicopter and we flew it to their freighter, but it blew up. And we couldn't go back to the island because it disappeared, so then we crashed into the ocean, and we floated there for a while until a boat came and picked us up. And by then, there were six of us. That part was true.  But the re..."
HURLEY, But the rest of the people... who were on the plane? They're still on that island.
HURLEY," A lot of people died, ma. And now this bad stuff is happening because... well, um...  we shouldn't have lied. "
HURLEY, Aah!  Aah.
HURLEY, Aah!
HURLEY, Get away from me. Get away!
HURLEY," No way, dude. Sayid warned me about you."
HURLEY, No. You're—you're playing one of your mind games. They would never trust you.
HURLEY, And what's that?
HURLEY," Never, dude."
HURLEY," Hey! Hey, you got me! That's right, you got me! That's right! I'm the killer!"
HURLEY," I'm the killer. I'm crazy. I'm a murderer. I killed four people... three people. However many are dead, I killed them. I killed them."
HURLEY, I killed them all. J—just—just get me away from here.
HURLEY, Just get me out of here.
HURLEY, Jack? It's me.
HURLEY," Hey, did Sayid get to you? Did my dad drop him off?"
HURLEY, Is he okay?
HURLEY, Awesome.
HURLEY," Dude, I'm totally cool. I'm in L.A. County lockup. Oh, and tell Sayid I did exactly what he said. I'm totally safe. Ben's never gonna get me now. Thanks, dude."
HURLEY,  Help! Anyone!
HURLEY," Help, Jack!"
HURLEY, Help! Anyone!
HURLEY, Help!
HURLEY, Help!
HURLEY, Help!
HURLEY, Help!
HURLEY," Aah! Oh, God! Oh, God!"
HURLEY," Oh, my God!"
HURLEY, What?
HURLEY," Oh. Oh, my God. It really happened."
HURLEY," What do you mean ""standby""? There's no standbys."
HURLEY," No. I bought those seats, all 78 of 'em. I'm Hugo Reyes. They're not open. They're mine. Check and see."
HURLEY," You know, it doesn't matter why. They can take the next plane."
HURLEY," All that matters is that I'm here, right?"
HURLEY,"  Okay, then. Let's do this. After you."
HURLEY, Wait! What's he doing here?!
HURLEY," No, no! He can't come!"
HURLEY, No one told me he was gonna be here.
HURLEY," Yes, Jack. I'll be fine."
HURLEY,  Dude... you might wanna fasten your seat belt.
HURLEY," Crashing? No. One second, I'm being tossed around. The next thing I know, I'm in the lagoon."
HURLEY, Dude...
HURLEY, Jin?
HURLEY," So you didn't make it, huh?"
HURLEY," You didn't make it. It's cool. No biggie. You're not the first person to visit me, you know. But what's up with the wheelchair?"
HURLEY, Oh. Is that how you died?
HURLEY, Sure you're not.
HURLEY,"  Hey, Susie, am I talking to a dude in a wheelchair right now?"
HURLEY," Whoa, dude. What are you doing here?"
HURLEY, Wait. What?
HURLEY, You mean Jack and Kate—
HURLEY," I'm sorry, dude. I don't think that's gonna happen. Jack's a doctor now, and—and Sun's, like, got her baby, and Kate's got Aaron."
HURLEY," Dude, be cool. Don't look, but we're being watched."
HURLEY,  Dude!
HURLEY, What?!
HURLEY," That dude is far from okay. When I first got locked up in here, he showed up, claiming that he worked for Oceanic Air. He's evil! You should not be trusting that guy."
HURLEY," No, no, no! I'm not listening to you!"
HURLEY,"  La, la, la, la, la. I wanna go back in. I wanna go back in."
HURLEY," No, I'm not going anywhere with you! Go away! Bye! Get out of here!"
HURLEY, Dude... you might wanna fasten your seat belt.
HURLEY, You're alive.  Dude!  I can't believe it! 
HURLEY, Oh!  Oh!
HURLEY," ""Kong.""  I actually missed that."
HURLEY, So what's up with you guys and the old DHARMA jumpsuits?
HURLEY, Uh... what?
HURLEY,"  Dude, your English is awesome."
HURLEY, What about everyone else from the plane?  They could still be out there.
HURLEY, Sawyer's back!
HURLEY, I vote for not camping.
HURLEY," Okay, so it's 1977."
HURLEY, And... you guys are all members of the DHARMA Initiative.
HURLEY," Well, you do realize those dudes get wiped out, right?  I saw where all the bodies got dumped."
HURLEY," Well, aren't you gonna warn 'em?  Aren't you gonna stop it from happening?"
